time,seconds_elapsed,z,y,x
1706425586884489700,0.66348974609375,-1.1662163734436035,-4.266872406005859,2.253035545349121
1706425586888505900,0.667505859375,-1.565701961517334,-4.381375789642334,2.000600814819336
1706425586892523300,0.671523193359375,-1.839895248413086,-4.453364372253418,1.6948323249816895
1706425586896542000,0.6755419921875,-2.4420056343078613,-4.557862281799316,1.7908432483673096
1706425586900561700,0.679561767578125,-2.9562790393829346,-4.398624897003174,1.8333282470703125
1706425586904582100,0.68358203125,-3.165013313293457,-3.900972604751587,1.601245403289795
1706425586908603100,0.68760302734375,-3.2564597129821777,-3.357349157333374,1.2788476943969727
1706425586912623000,0.691623046875,-3.196674346923828,-2.9965531826019287,1.0509958267211914
1706425586916640800,0.695640869140625,-3.0801401138305664,-2.8840150833129883,0.9042491912841797
1706425586920658700,0.69965869140625,-2.852501630783081,-2.923349618911743,0.8499002456665039
1706425586924676600,0.703676513671875,-2.1477766036987305,-3.504322052001953,1.0566258430480957
1706425586928694800,0.70769482421875,-1.457775592803955,-4.403189659118652,1.4689836502075195
1706425586932713200,0.711713134765625,-1.5161056518554688,-4.561628341674805,1.613337516784668
1706425586936731600,0.715731689453125,-1.884800910949707,-4.738104820251465,1.7243781089782715
1706425586940750600,0.71975048828125,-2.1427812576293945,-5.08402681350708,1.7240791320800781
1706425586944769300,0.723769287109375,-2.3001654148101807,-5.536129474639893,1.6822090148925781
1706425586948788000,0.7277880859375,-2.28879976272583,-6.088680267333984,1.6677732467651367
1706425586952806700,0.731806640625,-2.183661699295044,-6.629349708557129,1.70650053024292
1706425586956825000,0.7358251953125,-1.951756477355957,-7.074872016906738,1.7790184020996094
1706425586960843300,0.73984326171875,-1.5983667373657227,-7.401955604553223,1.9017267227172852
1706425586964861400,0.743861328125,-1.0529217720031738,-7.608856678009033,2.033630847930908
1706425586968879400,0.74787939453125,-0.15088677406311035,-7.743724346160889,2.043315887451172
1706425586972897500,0.7518974609375,1.7901031970977783,-7.733609199523926,1.9089202880859375
1706425586976915700,0.755915771484375,3.9125595092773438,-7.734674453735352,1.7848076820373535
1706425586980934000,0.759933837890625,4.448976516723633,-7.751864433288574,2.096724510192871
1706425586984952300,0.763952392578125,3.6544482707977295,-7.876924514770508,2.5951480865478516
1706425586988970800,0.767970703125,3.2982637882232666,-8.038983345031738,2.5601887702941895
1706425586992989400,0.771989501953125,3.4111251831054688,-8.20399284362793,2.1017980575561523
1706425586997008000,0.7760078125,3.4909512996673584,-8.317068099975586,1.6244521141052246
1706425587001026300,0.7800263671875,3.430112600326538,-8.35470962524414,1.1971559524536133
1706425587005044700,0.784044677734375,3.347954750061035,-8.30075454711914,0.7386307716369629
1706425587009063200,0.788063232421875,3.3063457012176514,-8.163078308105469,0.1302051544189453
1706425587013081600,0.79208154296875,3.3884925842285156,-7.985652446746826,-0.6720829010009766
1706425587017100000,0.79610009765625,3.5205416679382324,-7.705039024353027,-1.6523022651672363
1706425587021118500,0.800118408203125,3.7886133193969727,-7.310716152191162,-2.754161834716797
1706425587025137200,0.80413720703125,4.135208606719971,-6.730538368225098,-3.971705913543701
1706425587029155600,0.808155517578125,4.4266839027404785,-6.030961990356445,-5.15383768081665
1706425587033174000,0.812174072265625,4.682587623596191,-5.247129917144775,-6.355006694793701
1706425587037192400,0.8161923828125,4.922055244445801,-4.459148406982422,-7.522204399108887
1706425587041210600,0.820210693359375,5.104454040527344,-3.6539435386657715,-8.559791564941406
1706425587045229000,0.82422900390625,5.17542028427124,-2.8705930709838867,-9.444121360778809
1706425587049247500,0.82824755859375,5.194978713989258,-2.1166718006134033,-10.13038158416748
1706425587053265700,0.832265625,5.1274094581604,-1.3921291828155518,-10.612303733825684
1706425587057284000,0.8362841796875,4.996598720550537,-0.5798625946044922,-10.910043716430664
1706425587061302300,0.84030224609375,4.768940448760986,0.2677578926086426,-11.108064651489258
1706425587065320700,0.84432080078125,4.3921637535095215,1.1655333042144775,-11.297553062438965
1706425587069339100,0.848339111328125,3.880791187286377,2.089892864227295,-11.516752243041992
1706425587073357300,0.852357421875,3.26124906539917,2.957688331604004,-11.736928939819336
1706425587077375700,0.856375732421875,2.6246237754821777,3.7313082218170166,-12.007973670959473
1706425587081394200,0.860394287109375,2.326143264770508,4.523383617401123,-12.269930839538574
1706425587085412400,0.864412353515625,2.090707540512085,5.359798908233643,-12.793981552124023
1706425587089430800,0.8684306640625,2.006965160369873,6.150251388549805,-13.388068199157715
1706425587093449000,0.872448974609375,1.9862650632858276,6.828630447387695,-14.037522315979004
1706425587097467400,0.87646728515625,1.8927572965621948,7.457492828369141,-14.861017227172852
1706425587101485800,0.88048583984375,1.7204264402389526,8.043478965759277,-15.904643058776855
1706425587105504000,0.88450390625,1.6040678024291992,8.676095962524414,-16.990074157714844
1706425587109522400,0.8885224609375,1.618995189666748,9.212976455688477,-18.087322235107422
1706425587113540600,0.89254052734375,2.077573776245117,9.929102897644043,-18.995040893554688
1706425587117559000,0.89655908203125,2.5637669563293457,10.543242454528809,-19.420284271240234
1706425587121577500,0.900577392578125,3.178309440612793,11.081045150756836,-19.38165283203125
1706425587125595600,0.904595703125,3.821152687072754,11.573101043701172,-19.01456069946289
1706425587129614300,0.9086142578125,4.36639404296875,11.928821563720703,-18.322954177856445
1706425587133632800,0.9126328125,4.671713352203369,12.134815216064453,-17.382568359375
1706425587137651200,0.916651123046875,4.568920612335205,12.230627059936523,-16.435806274414062
1706425587141669600,0.920669677734375,3.8502023220062256,12.224655151367188,-15.721403121948242
1706425587145688000,0.92468798828125,2.123786449432373,12.156349182128906,-15.034041404724121
1706425587149706500,0.92870654296875,0.36399829387664795,12.11552619934082,-14.143325805664062
1706425587153725000,0.932724853515625,-2.8557827472686768,12.210646629333496,-13.560830116271973
1706425587157743400,0.936743408203125,-7.255848407745361,12.885049819946289,-13.661248207092285
1706425587161761800,0.94076171875,-7.948688507080078,12.985729217529297,-12.44715690612793
1706425587165780200,0.9447802734375,-11.532760620117188,13.307868957519531,-11.68205451965332
1706425587169798700,0.948798583984375,-18.767597198486328,13.587471961975098,-10.762873649597168
1706425587173817000,0.952817138671875,-25.39612579345703,13.524944305419922,-9.124059677124023
1706425587177835300,0.956835205078125,-28.23844337463379,13.036019325256348,-7.0060625076293945
1706425587181853700,0.960853759765625,-25.492565155029297,11.997594833374023,-4.774112701416016
1706425587185872000,0.964871826171875,-17.926074981689453,10.493308067321777,-3.8469552993774414
1706425587189890000,0.96889013671875,-10.866320610046387,9.411771774291992,-4.927433967590332
1706425587193908200,0.972908203125,-6.246761322021484,8.413665771484375,-5.5995635986328125
1706425587197926700,0.9769267578125,-3.1601996421813965,7.350617408752441,-5.621406555175781
1706425587201944800,0.98094482421875,-1.420663595199585,6.223888397216797,-5.059990882873535
1706425587205963000,0.984962890625,-0.6454581022262573,5.382742881774902,-5.126056671142578
1706425587209981200,0.988981201171875,-0.6906120777130127,4.605165481567383,-4.524186134338379
1706425587213999600,0.99299951171875,-0.9669082760810852,3.9053664207458496,-3.4412717819213867
1706425587218018000,0.99701806640625,-1.5044224262237549,3.07236385345459,-1.6011505126953125
1706425587222036200,1.0010361328125,-1.971598505973816,2.4117417335510254,-0.06886959075927734
1706425587226054700,1.0050546875,-1.9334795475006104,1.7922532558441162,0.85162353515625
1706425587230072800,1.00907275390625,-1.8146259784698486,1.235729694366455,1.7516489028930664
1706425587234091300,1.01309130859375,-1.8799126148223877,0.7090754508972168,2.475965976715088
1706425587238109700,1.017109619140625,-1.799619197845459,0.13394498825073242,3.0083999633789062
1706425587242128100,1.021128173828125,-1.6809992790222168,-0.5010273456573486,3.366377353668213
1706425587246146800,1.025146728515625,-1.6744050979614258,-1.0642197132110596,3.901165008544922
1706425587250165200,1.029165283203125,-1.9083163738250732,-1.698122501373291,4.762055397033691
1706425587254184000,1.033183837890625,-2.0361053943634033,-2.0966639518737793,4.8794355392456055
1706425587258202400,1.037202392578125,-1.992874264717102,-2.589409112930298,5.160304069519043
1706425587262220800,1.041220703125,-1.5479846000671387,-3.032503604888916,5.239002704620361
1706425587266239200,1.0452392578125,-1.1281734704971313,-3.399528741836548,4.882661819458008
1706425587270257700,1.049257568359375,-0.6160421371459961,-3.767575263977051,4.541563987731934
1706425587274275800,1.05327587890625,-0.4713618755340576,-4.398231506347656,4.663663864135742
1706425587278294300,1.057294189453125,-0.10258087515830994,-5.006021499633789,4.502739906311035
1706425587282312700,1.061312744140625,-0.6219005584716797,-6.377285003662109,4.491554260253906
1706425587286331000,1.065330810546875,0.0213778018951416,-6.962986946105957,3.565849781036377
1706425587290349300,1.069349365234375,0.6814386248588562,-7.050808906555176,3.518289566040039
1706425587294367500,1.073367431640625,1.4227893352508545,-6.8550896644592285,3.5054750442504883
1706425587298386000,1.077385986328125,1.8510956764221191,-6.3387861251831055,3.205296516418457
1706425587302404400,1.081404296875,1.9993607997894287,-5.639721393585205,2.528575897216797
1706425587306422500,1.085422607421875,1.8045059442520142,-4.821710586547852,1.901763916015625
1706425587310441000,1.08944091796875,1.4532769918441772,-4.229429721832275,1.613400936126709
1706425587314459400,1.09345947265625,1.0648566484451294,-3.833645820617676,1.5237703323364258
1706425587318477800,1.097477783203125,0.6958443522453308,-3.5095391273498535,1.5342254638671875
1706425587322496300,1.101496337890625,0.5522130727767944,-3.2804617881774902,1.5417141914367676
1706425587326514700,1.1055146484375,0.5401962399482727,-3.1554887294769287,1.605849266052246
1706425587330533000,1.109533203125,0.46835601329803467,-3.110011339187622,1.883690357208252
1706425587334551600,1.113551513671875,0.2799719274044037,-3.10514760017395,2.257319450378418
1706425587338570000,1.117570068359375,-0.021676577627658844,-3.2570979595184326,2.585434913635254
1706425587342588200,1.121588134765625,-0.4901389181613922,-3.5363929271698,2.6749582290649414
1706425587346606600,1.125606689453125,-0.9446609020233154,-3.797166347503662,2.846559524536133
1706425587350624800,1.129624755859375,-1.2480852603912354,-4.046718597412109,3.2024574279785156
1706425587354643200,1.133643310546875,-1.3787615299224854,-4.208734512329102,3.591566562652588
1706425587358661600,1.13766162109375,-1.5112488269805908,-4.343266487121582,3.951714515686035
1706425587362679800,1.1416796875,-1.5478112697601318,-4.47413444519043,4.461833953857422
1706425587366698200,1.1456982421875,-1.3169835805892944,-4.679503917694092,4.868203163146973
1706425587370716700,1.149716552734375,-0.9036171436309814,-4.903750419616699,5.054128646850586
1706425587374734800,1.15373486328125,-0.5448477268218994,-5.060664176940918,5.075197219848633
1706425587378753300,1.157753173828125,-0.18092191219329834,-5.104951858520508,5.08455753326416
1706425587382771700,1.161771728515625,0.5221816897392273,-5.2614850997924805,4.869864463806152
1706425587386790100,1.1657900390625,1.548380970954895,-5.311039924621582,4.198368072509766
1706425587390808600,1.16980859375,2.286886692047119,-5.149993896484375,3.5612120628356934
1706425587394827000,1.173826904296875,2.7142481803894043,-4.6130170822143555,2.395442008972168
1706425587398845400,1.177845458984375,2.068216323852539,-3.913109302520752,1.1117420196533203
1706425587402863900,1.18186376953125,2.0109024047851562,-3.6219332218170166,0.3431510925292969
1706425587406882300,1.18588232421875,1.9060817956924438,-2.9987146854400635,-0.6971597671508789
1706425587410900700,1.189900634765625,0.9487907290458679,-1.9501533508300781,-1.4685211181640625
1706425587414919200,1.193919189453125,1.4216505289077759,-1.6607651710510254,-1.51654052734375
1706425587418937600,1.1979375,3.1650846004486084,-1.5205516815185547,-1.6366958618164062
1706425587422955800,1.201955810546875,4.478309631347656,-1.0207428932189941,-2.5421409606933594
1706425587426973700,1.2059736328125,6.962591171264648,-0.33715200424194336,-3.189474105834961
1706425587430991400,1.209991455078125,7.047177314758301,0.25927162170410156,-4.35505485534668
1706425587435009500,1.214009521484375,8.107297897338867,0.8678083419799805,-5.303627967834473
1706425587439027700,1.21802783203125,6.2471604347229,1.861621379852295,-6.674868583679199
1706425587443046000,1.2220458984375,4.221108436584473,2.6986711025238037,-7.846112251281738
1706425587447064600,1.226064697265625,2.486807346343994,3.6480274200439453,-9.113303184509277
1706425587451083300,1.230083251953125,1.02846097946167,4.817997932434082,-10.289196968078613
1706425587455102000,1.23410205078125,-0.06721740961074829,6.068557262420654,-11.127710342407227
1706425587459121000,1.238120849609375,-0.9774032831192017,7.260931968688965,-11.517799377441406
1706425587463139600,1.2421396484375,-2.5619115829467773,8.316886901855469,-11.518546104431152
1706425587467158000,1.246157958984375,-4.014523983001709,9.10381031036377,-11.215239524841309
1706425587471176000,1.250176025390625,-4.829974174499512,9.596981048583984,-10.668983459472656
1706425587475194000,1.254194091796875,-5.242080211639404,9.934340476989746,-9.9909086227417
1706425587479212000,1.2582119140625,-5.211076736450195,10.1795072555542,-9.272665023803711
1706425587483230200,1.262230224609375,-4.94303560256958,10.217085838317871,-8.75360107421875
1706425587487248400,1.266248291015625,-4.4094462394714355,10.046096801757812,-8.466645240783691
1706425587491266800,1.270266845703125,-3.639408588409424,9.79616928100586,-8.344071388244629
1706425587495285500,1.274285400390625,-2.607177257537842,9.643948554992676,-8.382763862609863
1706425587499304200,1.27830419921875,-1.578228235244751,9.672160148620605,-8.55090045928955
1706425587503322600,1.282322509765625,-0.9941759705543518,9.76278305053711,-8.58059310913086
1706425587507341300,1.28634130859375,-1.8784456253051758,9.672124862670898,-8.470196723937988
1706425587511360000,1.290360107421875,-3.0993523597717285,9.508171081542969,-8.282332420349121
1706425587515378400,1.29437841796875,-4.2611894607543945,9.416961669921875,-7.962419509887695
1706425587519396600,1.298396728515625,-5.361016750335693,9.434272766113281,-7.589720726013184
1706425587523415000,1.3024150390625,-5.999527931213379,9.609990119934082,-7.455596923828125
1706425587527434000,1.30643408203125,-6.354384899139404,9.604565620422363,-6.613935470581055
1706425587531452000,1.310451904296875,-7.212621212005615,8.513572692871094,-4.805602073669434
1706425587535469800,1.3144697265625,-8.29334831237793,6.9539337158203125,-3.070680618286133
1706425587539487700,1.31848779296875,-9.554858207702637,4.823368072509766,-0.45039939880371094
1706425587543505700,1.322505615234375,-9.039514541625977,2.94629168510437,2.034153938293457
1706425587547523800,1.32652392578125,-8.07961368560791,1.2763891220092773,3.8671178817749023
1706425587551542300,1.330542236328125,-7.2940850257873535,-0.331679105758667,5.105318546295166
1706425587555560700,1.334560791015625,-6.910223007202148,-2.1313276290893555,6.058789253234863
1706425587559579400,1.338579345703125,-6.431379795074463,-3.7423837184906006,6.921772480010986
1706425587563598000,1.34259814453125,-5.36862850189209,-4.633879661560059,7.0499114990234375
1706425587567616800,1.34661669921875,-4.184814929962158,-4.912535667419434,6.562800884246826
1706425587571635200,1.35063525390625,-3.1175577640533447,-4.923984527587891,5.844976425170898
1706425587575654000,1.35465380859375,-2.357832908630371,-4.3750457763671875,4.778307914733887
1706425587579671800,1.358671875,-1.3733640909194946,-3.6683883666992188,3.899494171142578
1706425587583689700,1.362689697265625,-0.9386316537857056,-3.407539129257202,3.058201789855957
1706425587587708000,1.3667080078125,-1.2512089014053345,-3.3484723567962646,2.600904941558838
1706425587591726000,1.37072607421875,-0.731842041015625,-2.6575820446014404,2.5126428604125977
1706425587595744500,1.37474462890625,-1.5609657764434814,-2.4025487899780273,1.4893274307250977
1706425587599763200,1.37876318359375,-2.667712926864624,-2.2708606719970703,0.6738958358764648
1706425587603781600,1.38278173828125,-2.3677968978881836,-2.2797513008117676,1.2245173454284668
1706425587607800300,1.38680029296875,-1.556764841079712,-1.6433005332946777,1.3895368576049805
1706425587611819000,1.390819091796875,-1.3681142330169678,-1.1831727027893066,1.5955305099487305
1706425587615837700,1.394837646484375,-1.1870808601379395,-0.9372107982635498,1.3290367126464844
1706425587619856100,1.398856201171875,-1.3221880197525024,-1.1850636005401611,0.8975429534912109
1706425587623874300,1.402874267578125,-1.4813307523727417,-1.5476768016815186,0.9294137954711914
1706425587627892700,1.406892822265625,-1.9049302339553833,-1.9478428363800049,0.7306747436523438
1706425587631911200,1.4109111328125,-0.7969510555267334,-1.8047723770141602,0.793644905090332
1706425587635929300,1.414929443359375,0.18518924713134766,-1.5951366424560547,0.4129209518432617
1706425587639947800,1.41894775390625,0.7356531620025635,-1.4934284687042236,0.1174020767211914
1706425587643966200,1.42296630859375,0.9143242835998535,-1.2240934371948242,-0.43281078338623047
1706425587647984400,1.426984375,0.6339373588562012,-1.3482632637023926,-0.6235666275024414
1706425587652002800,1.4310029296875,1.0606966018676758,-1.319617509841919,-0.45884132385253906
1706425587656021000,1.43502099609375,1.0974372625350952,-0.8342361450195312,-1.5442590713500977
1706425587660039400,1.439039306640625,1.676100492477417,-0.15581345558166504,-2.287487030029297
1706425587664057900,1.443057861328125,3.44272518157959,0.6276311874389648,-2.6370716094970703
1706425587668076000,1.447075927734375,5.471973419189453,1.240020513534546,-3.2893171310424805
1706425587672094500,1.451094482421875,5.912717342376709,1.1711058616638184,-3.4081296920776367
1706425587676112600,1.455112548828125,5.549253463745117,0.866300106048584,-2.9889488220214844
1706425587680131000,1.459131103515625,4.403518199920654,-0.5013203620910645,-1.449509620666504
1706425587684149500,1.4631494140625,2.9507217407226562,-1.4599103927612305,0.07382488250732422
1706425587688167700,1.467167724609375,2.461953639984131,-1.6183226108551025,0.6326618194580078
1706425587692186000,1.47118603515625,1.7702796459197998,-1.480015754699707,0.14427947998046875
1706425587696204500,1.47520458984375,1.5196256637573242,-1.95660400390625,2.021498680114746
1706425587700222700,1.47922265625,1.5742106437683105,-2.063661813735962,2.268420696258545
1706425587704241200,1.4832412109375,0.9677010774612427,-1.780029058456421,0.8857908248901367
1706425587708259300,1.48725927734375,1.1952120065689087,-0.9551825523376465,-1.248692512512207
1706425587712277800,1.49127783203125,1.9812994003295898,-0.22737741470336914,-2.256903648376465
1706425587716296200,1.495296142578125,1.964233160018921,0.43787431716918945,-2.244474411010742
1706425587720314400,1.499314453125,1.5702166557312012,1.398476004600525,-2.601835250854492
1706425587724332800,1.503332763671875,1.852826714515686,2.5976738929748535,-3.041290283203125
1706425587728351000,1.50735107421875,3.35231876373291,3.626997709274292,-3.2808799743652344
